210,14,LP,1
257,21,DB,2
111,22,LG,1
157,20,LB,1
140,7,LG,6
206,25,DB,1
242,23,DG,5
65,8,DP,1
117,19,LB,3
114,8,DG,2
217,13,DP,4
202,10,LG,1
85,13,LP,5
213,27,DB,3
100,6,LG,4
193,21,LG,5
204,7,DP,1
157,13,LB,2
118,19,LG,5
218,4,LB,5
162,11,LP,1
20,6,LB,6
176,11,DP,4
240,13,DG,4
257,13,DP,5
258,15,DB,2
55,21,LP,5
135,17,LG,2
92,17,DB,6
11,8,DP,1
241,21,LB,6
8,10,DP,1
224,6,DB,3
34,15,LG,5
81,8,DG,5
236,19,DG,1
147,4,LB,5
131,8,LP,1
207,17,LB,2
145,23,LB,3
129,17,LB,3
135,6,LB,3
160,13,LB,1
167,23,LB,6
130,24,DB,6
126,18,LG,1
221,18,LG,3
32,19,DG,5
165,10,LP,4
57,13,DG,4
98,12,LP,3
87,17,DP,6
150,21,LB,5
50,15,LP,5
146,15,LP,1
193,8,DG,6
67,27,DG,2
224,20,LB,3
69,19,DG,6
126,17,DB,3
134,5,LP,1
8,4,LB,2
48,13,DG,1
198,27,DB,4
187,19,LP,5
238,4,DP,3
226,23,DB,3
252,6,LB,5
158,11,DG,2
213,13,LG,2
115,8,LP,3
80,13,LB,6
160,18,DP,3
46,4,DG,1
90,24,DP,2
81,25,LG,6
142,20,LB,5
52,9,LB,6
148,9,LP,5
130,21,DB,1
241,17,LB,6
197,16,LB,4
162,4,LB,5
62,23,DP,2
28,19,DB,5
25,16,DP,4
43,8,DP,5
256,20,LB,1
151,10,DB,4
138,13,LB,3
93,18,DG,6
2,25,DB,1
17,15,LP,1
220,14,DB,3
49,15,LP,5
123,16,LG,3
55,18,LG,1
228,13,LG,5
5,27,LG,1
144,21,DP,3
120,25,LP,3
10,13,DP,1
36,15,LG,4
154,24,DG,4
17,8,DG,2
228,15,LB,3
244,8,LB,1
9,20,DG,1
166,23,DP,5
218,15,DP,3
177,24,LG,1
120,7,DB,5
243,27,DP,6
169,10,DB,4
226,15,DP,6
100,15,DP,2
249,24,LP,5
239,10,DG,3
46,25,DG,1
254,17,DB,2
64,6,DG,1
102,17,LG,6
44,16,DP,5
38,24,LP,6
246,11,LP,4
180,8,LB,5
234,8,LB,5
34,24,LP,4
257,12,LB,2
215,10,DP,6
73,20,DP,6
215,22,LB,2
60,17,DG,1
30,17,DB,4
241,12,LP,5
73,10,DP,5
78,23,LP,1
3,21,LG,1
213,14,LG,5
149,27,DP,1
180,15,DG,3
107,6,DB,4
220,19,DP,5
131,14,LP,3
158,5,LB,2
246,17,DB,4
2,8,LB,3
180,5,LG,6
258,25,LG,5
109,12,DP,3
19,4,LP,2
244,7,DG,2
178,27,LG,1
242,5,LP,2
48,27,DP,1
175,19,DP,4
183,20,LG,6
230,13,DP,6
74,15,LP,2
236,4,LB,6
58,13,LG,6
68,8,LB,5
165,13,LG,5
112,7,LG,1
85,19,LG,2
196,8,DP,2
84,9,DG,6
102,23,LB,6
51,4,LP,2
59,8,LG,1
38,11,LG,2
197,13,LB,1
112,13,DP,3
213,4,LB,5
115,21,LP,1
69,15,DB,2
87,23,LG,1
40,20,LB,2
241,20,DG,4
132,7,LP,4
7,27,LB,1
55,26,LB,6
21,13,LP,4
54,24,LP,3
184,24,DB,5
68,7,DP,3
188,16,LB,6
49,17,LB,5
19,21,LB,6
156,24,DG,2
194,21,LB,1
25,17,LB,5
61,12,DG,1
75,8,LB,3
246,23,DB,1
154,9,LB,4
96,13,DP,6
43,13,DB,1
168,25,LG,5
38,19,LG,2
96,4,LP,1
83,4,LB,1
50,18,DG,2
119,23,DG,3
223,10,DB,3
52,5,DB,5
222,5,DP,5
231,27,DG,3
215,25,DG,1
200,26,LB,6
18,12,LP,4
173,19,DP,3
132,6,DP,4
101,10,LB,1
215,6,DB,5
109,22,DP,2
82,8,LG,1
218,8,LP,2
58,26,LB,1
147,19,DB,5
32,14,LP,6
154,8,LB,1
10,4,DB,3
103,21,DB,5
177,10,LB,3
69,14,LB,6
8,7,LP,4
113,15,DG,1
22,24,DB,1
135,19,LB,1
90,26,DG,6
74,4,LP,5
248,25,LB,5
238,10,DB,3
51,20,DG,2
24,7,LB,4
60,8,DP,4
148,6,DB,3
188,4,DP,6
15,6,LB,2
12,14,LG,4
225,25,LP,1
247,20,LG,1
21,27,LG,1
145,17,DG,4
239,13,DG,3
100,19,DB,5
162,25,LP,5
80,4,LG,3
206,4,LP,1
223,13,LB,2
157,12,LB,3
53,19,LB,3
172,23,LB,1
119,19,DP,2
92,12,LP,4
94,4,LB,4
209,17,LG,6
63,13,DB,5
39,17,LB,5
64,5,DP,2
7,10,DB,1
20,24,LB,3
208,18,DG,5
116,6,LP,6
186,10,DP,4
17,20,LP,2
141,13,LB,4
231,19,LB,4
146,22,LP,5
31,6,LG,6
207,10,DP,5
210,9,LP,1
204,12,LP,4
83,27,DB,2
160,19,DB,6
84,19,LB,3
20,23,DG,6
82,23,DB,1
209,4,LG,3
93,21,LP,2
212,25,DG,1
76,23,LP,5
88,6,DP,2
254,12,LG,2
123,20,DB,5
122,15,LP,3
209,23,DB,1
84,15,DB,6
40,4,DB,5
229,15,DP,3
225,12,LB,1
140,22,LP,2
122,4,DP,3
194,25,DB,5
114,18,DB,1
169,16,LP,1
74,20,DP,4
237,19,LG,2
6,13,LP,4
116,19,LB,2
221,13,DP,1
236,16,LP,5
90,10,LG,3
162,23,DG,3
222,24,LG,2
222,17,LB,1
41,18,LP,6
149,4,DG,1
194,22,LB,1
27,16,DP,1
66,25,LP,6
220,17,LB,4
132,19,DB,5
213,20,LB,4
19,27,DP,3
244,25,LB,1
212,7,LP,5
24,25,DG,6
58,5,DG,4
238,12,LG,5
244,15,LG,4
183,14,DG,5
13,19,LP,1
133,27,DP,5
119,26,LP,1
148,24,DP,6
2,18,DB,3
8,23,LB,6
143,26,LB,5
10,10,DP,2
122,10,LP,4
164,15,DG,3
214,19,DG,6
167,6,DB,3
69,4,DG,2
110,25,DP,2
114,9,DP,5
50,8,LB,4
169,20,DP,5
189,26,LB,2
156,12,LG,6
180,4,DP,2
101,4,LP,3
71,25,LB,2
32,20,LP,1
38,5,LP,2
231,17,LP,2
60,19,DP,1
23,14,LG,2
158,17,LG,1
72,20,LP,3
65,23,DP,3
2,16,LB,2
229,4,LB,5
81,17,DP,4
212,19,DG,1
12,4,LB,2
23,6,DB,5
95,6,LB,4
135,13,LB,6
107,12,DB,2
69,23,DG,1
32,17,LB,3
119,12,LG,1
83,19,LB,5
162,18,DB,4
121,13,LG,2
210,12,DG,1
232,23,LP,5
168,12,LB,5
186,25,LP,2
8,27,DP,5
146,4,DG,3
124,5,DB,3
160,24,DG,6
90,27,LP,1
186,24,DP,6
7,6,LB,1
55,17,LP,5
236,9,LP,1
124,25,DB,1
210,15,LG,1
112,26,LG,4
202,19,LB,6
83,21,LP,2
16,26,DB,6
157,15,DG,3
62,11,DB,2
45,14,LG,3
34,26,DP,3
1,12,LB,3
30,5,LP,5
243,6,DB,4
3,14,DB,4
133,23,LB,1
138,14,LG,4
171,19,DP,2
95,17,LG,4
92,4,DP,6
46,17,LB,1
212,13,LP,3
33,15,LP,3
15,10,LG,6
15,17,DP,6
126,27,LG,3
186,13,LG,6
129,21,DB,6
50,12,LG,1
65,13,LG,1
110,4,DB,6
218,19,LB,3
230,27,DP,1
167,25,DB,1
10,8,DG,6
174,10,DB,3
213,16,DP,5
215,14,DB,4
26,19,DP,6
136,27,DG,1
228,8,DG,5
40,7,LG,6
139,19,DB,5
153,17,LG,2
245,20,LP,3
82,4,LP,3
209,8,DB,4
89,8,LG,1
22,13,DG,3
29,15,DG,3
24,11,DB,1
183,12,LG,4
109,16,LP,3
73,4,DP,4
16,7,DG,3
3,13,LG,4
196,27,LP,1
124,8,LG,3
14,17,DP,4
249,8,DG,2
192,19,LB,6
60,16,DP,3
87,13,LP,1
250,4,DP,1
238,20,LB,3
149,19,LB,4
50,16,DB,2
154,25,DP,5
216,25,DP,1
250,5,LP,3
235,22,DG,2
221,14,LB,5
224,24,DP,3
66,12,LG,1
121,17,LP,1
177,17,DP,1
130,26,LG,5
144,6,LG,4
43,12,LP,6
19,19,DB,2
196,7,LB,6
53,10,LG,1
177,13,DP,1
92,21,DB,5
226,11,DB,2
174,12,LP,3
130,17,DG,6
161,10,LG,4
102,10,LG,5
33,12,LB,1
62,5,DG,6
229,27,LP,3
165,4,LB,5
19,22,LG,5
198,4,LP,4
2,23,DB,3
128,14,LP,1
227,14,DP,2
144,19,DG,1
31,17,LB,6
39,21,DB,5
203,8,DP,1
105,15,LB,6
188,25,LG,3
78,10,DG,5
90,25,DB,3
217,18,LP,4
202,13,DB,5
193,17,LB,6
7,14,LB,2
185,13,LP,2
108,20,DP,6
77,10,DG,4
225,8,LB,2
64,18,DG,1
10,11,DB,1
130,9,DG,5
13,15,DG,1
228,19,DG,2
71,23,LP,3
172,9,DP,4
39,4,DP,4
23,19,DB,6
35,4,LB,3
48,14,LB,4
231,6,DB,3
105,16,LB,6
106,19,DP,2
158,24,DG,1
208,22,LP,6
214,10,DB,5
137,16,DB,6
207,20,DG,1
143,4,LG,1
134,24,LP,1
4,22,DG,5
256,23,LP,4
258,4,DG,6
233,17,DB,4
94,24,LG,1
206,24,DP,2
99,6,LB,1
194,16,LG,1
144,26,DP,2
257,4,LP,1
29,10,DG,5
133,10,LG,2
168,23,DP,5
94,10,LP,4
126,11,DG,3
29,20,DP,4
2,22,LB,1
6,5,DB,5
233,10,LG,2
183,10,DG,1
24,10,DB,1
58,4,LP,4
228,5,LG,2
83,22,LG,4
185,24,DP,5
130,16,DP,3
215,12,DB,3
206,20,DG,3
140,20,LG,5
81,15,LP,5
136,6,DP,1
140,12,LB,3
104,23,LP,3
141,4,DP,4
110,20,LG,6
44,19,LG,2
186,9,LP,6
242,15,DB,3
23,10,LG,5
85,23,DB,2
76,9,DG,2
190,10,DP,2
104,17,DG,4
234,20,DP,2
24,17,LG,1
131,21,DP,3
62,24,LB,6
48,6,DB,3
28,12,LB,1
39,10,LB,5
240,19,LB,2
219,13,LB,3
226,25,LB,3
7,23,LP,2
233,20,LP,5
241,8,DP,5
187,6,LB,4
130,23,DG,1
153,16,LB,4
43,19,LB,1
120,17,LP,5
121,16,DB,2
176,4,DP,4
47,26,LG,1
64,14,LB,3
128,7,LP,2
86,23,LP,4
130,18,DG,2
30,23,DB,4
164,19,LB,3
72,7,LB,1
181,19,LP,3
136,15,DG,3
65,10,DB,3
232,17,DP,2
200,27,DP,5
56,10,LG,2
210,27,LP,3
151,27,LG,3
88,12,LP,1
107,4,DP,4
94,5,LG,6
226,4,DP,4
89,16,DG,6
142,12,LG,6
230,24,LP,5
90,5,LG,4
256,10,DG,4
181,10,LB,4
220,7,DG,1
122,9,DG,1
122,5,DP,3
242,17,DG,3
253,13,DG,4
141,24,LG,3
45,22,LG,1
240,22,LB,3
202,9,LP,1
48,18,DP,2
101,13,LG,4
56,4,LP,5
40,27,DP,1
164,5,LP,3
17,12,DB,2
76,17,DP,3
128,5,DB,1
18,27,DP,3
25,26,DG,3
89,15,DB,2
96,24,DP,4
13,21,LB,3
164,7,LG,6
230,4,DP,1
249,4,LP,5
120,24,LG,4
201,8,LG,3
134,27,LB,4
212,6,DB,6
41,8,DP,2
99,8,DP,5
175,13,LG,4
74,5,DG,2
238,18,DG,6
180,13,LB,4
48,21,LG,4
221,10,DG,1
72,25,LB,5
112,19,DB,1
114,15,DP,2
157,14,DP,6
82,5,DG,4
37,16,LB,1
61,4,LG,6
131,27,LG,5
199,12,LP,4
29,24,LB,3
8,24,DB,2
161,21,LP,4
44,12,DP,4
23,4,DG,5
17,21,DP,3
249,10,DG,4
93,13,LP,4
21,4,LG,1
39,19,DB,3
168,11,LP,4
97,12,LP,1
212,27,DP,5
216,17,LB,3
232,11,DP,3
183,6,DP,6
132,20,LP,4
96,20,DG,3
76,16,LG,6
78,11,DB,3
54,10,DB,3
47,23,LG,2
209,24,LB,6
192,20,DG,2
200,12,LG,2
210,18,DP,2
92,25,LG,4
184,12,LP,4
174,25,DG,3
8,12,DG,2
248,24,DG,4
115,22,DB,1
219,19,LG,3
256,13,DG,2
174,23,LP,3
50,4,DP,3
168,5,LB,5
87,6,DP,3
22,26,LB,1
166,20,DB,4
29,18,LB,3
231,10,LB,3
57,24,DP,2
97,15,DB,1
129,10,DP,4
47,19,DP,4
90,13,LP,3
152,6,LB,5
105,13,DG,4
159,4,DB,2
39,25,LG,1
73,17,DP,3
157,24,DP,5
215,23,DG,1
251,4,LB,5
245,14,DB,3
177,20,DG,3
124,24,LG,2
9,16,LP,5
235,13,LP,6
197,27,DB,4
250,15,DB,3
76,6,LB,6
190,24,LG,5
95,13,DG,4
256,4,DG,1
169,15,DP,2
155,20,DG,6
175,22,DB,2
183,19,DP,2
205,14,DP,5
104,7,DP,4
252,25,LB,1
208,19,LP,3
178,22,DP,2
249,13,LP,3
161,8,LB,6
10,5,DG,6
144,24,DP,2
156,25,LG,1
212,23,DG,3
145,8,DP,2
23,20,LB,5
108,9,DG,5
254,4,DG,3
91,4,LB,6
111,26,DP,3
97,21,DP,5
101,16,LG,1
87,14,LP,5
203,19,LB,1
26,13,LP,1
47,13,DG,1
26,24,DG,3
238,21,DP,5
232,25,DP,5
201,17,DB,3
244,13,LB,4
183,4,DP,3
245,23,DP,2
197,10,DG,4
120,11,DB,6
127,6,DG,3
56,12,LG,3
139,4,DG,1
100,27,LG,3
116,8,DP,1
205,19,DG,1
134,10,DB,3
222,23,DP,5
240,18,LP,4
27,8,LG,4
121,4,LB,6
24,6,LP,3
40,12,DB,1
192,5,DG,4
146,5,LP,3
242,27,DG,2
33,21,LG,1
200,4,DP,5
245,13,LB,4
136,25,DB,1
182,26,LG,5
120,12,DB,3
241,23,DG,2
38,23,LP,6
28,21,LG,3
19,14,LB,4
133,16,LB,1
186,15,DB,1
20,25,DP,4
191,23,DB,6
94,18,DP,4
22,21,LB,5
101,15,LG,4
227,27,DP,3
164,21,DG,2
145,26,DG,5
2,12,LB,3
41,10,DG,1
155,19,LB,4
151,4,LP,4
153,8,DB,3
247,19,DB,3
214,26,DP,2
117,26,DG,3
86,19,LP,1
68,19,DB,4
178,16,DP,1
161,17,LG,1
44,9,LG,3
3,8,LG,2
64,19,LP,3
136,21,LB,1
194,12,LG,5
201,20,LP,5
16,10,LG,1
106,5,DP,6
29,12,DP,1
215,26,DP,4
245,27,DG,4
157,26,DG,2
256,6,DP,3
151,12,DG,4
173,14,DP,1
244,19,DB,2
212,8,DB,1
204,5,LP,1
188,14,DB,2
170,21,LG,3
172,12,LP,6
215,4,DB,3
129,15,LP,3
7,19,DG,2
255,6,LB,1
139,16,LP,6
40,15,DB,4
118,10,DG,4
176,13,DG,3
159,6,DB,5
177,21,LB,4
258,22,LP,6
71,17,DB,2
224,19,DB,2
52,4,DP,3
156,17,LP,6
192,23,DP,6
148,27,DB,3
15,22,DB,1
240,7,DG,3
79,4,LG,1
35,19,LB,3
153,24,LG,1
80,11,LP,3
166,17,DG,5
120,6,DB,6
234,19,LP,3
147,21,LG,6
86,24,DP,5
254,23,LP,1
1,10,DP,1
211,8,LG,1
170,19,DP,6
89,26,DB,4
98,9,DG,3
155,6,LG,4
210,23,LP,6
88,15,DB,6
228,7,DG,4
11,4,DB,1
48,17,DP,3
206,10,LB,6
41,16,DP,3
195,6,LG,4
175,23,LB,3
211,6,DG,1
122,26,LB,1
20,7,DG,4
48,4,DG,4
250,13,DG,5
53,4,LB,1
178,10,DB,1
144,27,DG,6
26,9,DP,6
192,6,LB,6
199,27,DG,5
90,14,DB,5
60,7,LB,6
37,19,DP,1
53,20,DP,4
103,6,LB,6
174,18,DG,1
153,15,LB,1
251,20,LP,3
168,15,DB,4
183,17,LG,4
96,14,DB,4
164,22,LG,1
199,19,LB,5
204,6,DP,6
240,24,LB,2
58,8,DG,1
206,17,LG,5
50,17,LP,6
137,15,DB,6
117,16,LP,4
142,5,DP,6
84,6,DB,3
220,12,LG,4
185,16,DG,3
223,17,LP,3
257,15,LP,1
139,8,DB,6
217,24,DB,4
194,10,DB,4
188,17,LB,5
62,17,LP,2
229,16,LB,5
228,6,LG,2
95,4,DG,1
194,11,DG,5
93,22,LP,4
252,7,LB,3
232,4,DG,1
244,5,LB,3
202,5,LB,1
8,5,DB,2
203,12,DG,6
5,16,DP,1
74,19,LB,5
161,25,DP,2
123,8,DP,6
164,27,DP,2
196,4,DB,3
72,17,LB,3
1,23,DP,3
242,11,LG,4
18,11,LG,2
51,27,LP,4
18,9,DB,3
4,20,DB,5
242,8,DG,4
102,4,LG,5
236,7,DB,5
144,5,LG,4
158,25,DP,6
91,8,DP,2
108,23,DB,4
115,19,LP,4
212,5,LG,2
94,17,LB,4
193,25,LP,2
82,14,LG,6
65,4,LP,2
107,19,LB,4
48,7,DP,4
253,14,DP,6
178,11,LB,2
106,13,DP,6
50,11,DB,3
20,4,LB,4
25,8,LP,4
43,16,LG,5
123,6,DG,3
18,22,LP,6
232,20,LB,6
191,4,LG,3
146,20,LB,1
227,13,DP,6
132,9,LP,1
178,17,DG,2
210,20,LB,6
68,13,LG,6
106,4,DG,6
21,20,LP,5
70,24,DP,2
86,4,LG,4
91,24,LP,5
190,17,DG,2
176,18,LG,5
61,22,DP,5
159,19,LP,1
168,7,DB,4
58,14,DP,1
81,23,LP,2
182,10,LP,3
175,26,DB,6
154,14,DP,4
84,13,DP,5
141,14,DP,5
198,5,DB,3
16,6,LG,6
196,9,LP,4
210,10,DP,4
202,21,DG,6
96,6,LG,3
39,6,DG,5
145,4,DG,6
132,15,LB,4
108,6,DG,4
185,10,DP,4
229,13,DG,2
237,12,LP,4
246,4,LB,4
126,10,DG,6
109,14,LP,2
161,15,DP,3
111,17,LB,2
181,20,DP,2
162,14,LB,1
29,4,LB,2
223,19,LP,3
113,26,LB,2
7,12,LP,5
244,6,DP,1
200,7,LG,5
92,9,LG,6
2,11,DG,4
186,11,LP,5
68,4,LG,1
78,21,LB,4
70,17,LP,2
136,17,LB,1
53,27,DB,4
204,9,LG,6
23,25,DG,4
225,4,DG,3
137,17,LP,6
34,18,DG,4
168,17,DP,5
54,17,DP,6
29,14,DB,3
189,22,LG,6
105,4,DB,5
62,10,DG,5
81,12,DG,4
102,13,LB,6
119,4,DB,1
164,9,LG,2
129,8,DB,5
87,4,LP,1
14,23,LP,6
172,8,DG,3
239,26,DP,4
232,15,DP,1
36,22,LB,1
252,19,LB,3
192,18,LG,4
60,9,LG,1
24,15,LP,3
49,20,LP,2
122,19,LG,1
15,26,LG,6
200,5,DG,3
217,26,LP,6
77,19,LB,5
157,19,DP,4
93,26,DG,2
111,19,LP,4
44,7,DB,2
85,20,LB,5
13,12,DB,4
216,11,LB,4
171,12,LB,3
121,8,LG,2
82,20,DG,3
127,13,LP,5
168,24,DP,5
101,23,DB,4
82,11,LP,3
4,9,LP,2
178,20,LB,5
85,10,LG,1
42,8,LG,6
2,4,DP,3
182,17,DB,5
115,27,LP,2
88,5,DG,6
214,5,DB,2
33,8,LP,1
177,8,LP,4
44,20,DB,4
229,19,DG,1
210,17,LG,6
199,4,LB,6
215,13,LG,4
55,10,DB,3
54,26,LB,3
74,13,LB,3
4,5,DG,3
196,15,LG,4
16,5,DB,5
93,14,LP,2
250,27,LG,6
135,27,LP,2
161,12,DB,4
153,4,DG,2
256,11,LP,5
14,21,LP,6
105,18,DP,2
89,17,LP,2
5,13,LG,3
166,5,DB,2
5,4,LB,5
13,16,LB,6
50,27,LG,2
9,13,LB,4
61,26,DB,1
108,7,LB,6
136,5,DB,5
108,4,LP,1
143,17,DG,4
35,6,DB,2
92,8,LP,2
109,18,DB,1
94,25,LP,5
233,13,DB,3
0,19,DB,6
49,12,DB,4
40,5,DG,3
214,21,LB,2
71,14,LG,2
45,18,LP,5
53,13,LG,2
211,27,DB,2
39,13,LP,2
1,21,LG,5
114,17,LG,6
0,4,LG,4
70,20,DG,3
110,5,LP,2
139,12,LG,4
120,5,DG,3
100,5,LG,1
98,15,DP,3
16,4,LP,5
28,7,LP,1
45,19,LP,5
230,17,LP,3
95,10,DB,4
115,24,LG,1
242,10,LP,5
223,6,LB,5
248,17,LP,3
218,14,DG,1
0,5,DP,2
135,12,LG,3
258,11,DB,4
165,14,LB,4
75,16,DP,3
118,4,DB,2
189,19,LP,1
158,23,DG,2
251,19,LG,3
181,23,DG,2
